tx_id,timestamp,channel,amount_inr,sender_account_id,sender_name,sender_pan,sender_dob,sender_bank,sender_ifsc,sender_vpa,receiver_account_id,receiver_name,receiver_pan,receiver_dob,receiver_bank,receiver_vpa,receiver_state,receiver_city,tx_location_city,tx_location_state,tx_location_country,tx_location_lat,tx_location_lon,device_id,purpose_code,is_cross_border,fx_usd_inr,usd_equiv,beneficiary_id,tx_status
TX20260604000228,2026-06-04T01:00:00,RTGS,58978,ACC86343,Isha Gupta,XDBRX9498B,1978-03-20,KKBK,KKBK0928,acc86343@okkkbk,EXT18528,Suresh Singh,,,ICIC,,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC86343,P0013,0,,,,SUCCESS
TX20260602001029,2026-06-02T00:23:00,UPI,39265,ACC97000,Sachin Sharma,RBGMB3303M,1967-10-20,AXIS,ICIC0948,acc97000@okyesb,EXT76490,Karan Khan,,,HDFC,karan@okaxis,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC97000,P0008,0,,,,SUCCESS
TX20260602001324,2026-06-02T10:41:00,UPI,8160,ACC06124,Aarav Pillai,FVHRG6644O,1981-08-19,YESB,YESB0709,acc06124@okpunb,EXT40663,Sachin Joshi,,,INDB,sachin@okutib,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC06124,P0099,0,,,,SUCCESS
TX20260601001019,2026-06-01T19:46:00,RTGS,28805,ACC26683,Anjali Das,NLPCF7096H,2000-09-28,PUNB,UTIB0291,acc26683@okicic,EXT28786,Ramesh Sharma,,,INDB,ramesh@okyesb,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC26683,P0099,0,,,,SUCCESS
TX20260607000012,2026-06-07T02:00:00,NEFT,191174,ACC08645,Aditya Joshi,ALLHS1032S,1997-08-28,HDFC,HDFC0128,acc08645@okhdfc,EXT16916,Suresh Nair,,,ICIC,suresh@oksbin,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC08645,P0099,0,,,,SUCCESS
TX20260603001769,2026-06-03T01:22:00,RTGS,11309,ACC52218,Aditya Gupta,QHGAG3804A,1982-05-11,AXIS,HDFC0330,acc52218@okaxis,EXT92567,Aishwarya Khan,,,UTIB,aishwarya@okindb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC52218,P0006,0,,,,SUCCESS
TX20260601001782,2026-06-01T19:04:00,UPI,31960,ACC03601,Ramesh Reddy,CEQRX0881C,1983-01-09,KKBK,SBIN0937,acc03601@okpunb,EXT22999,Ramesh Khan,,,KKBK,ramesh@okutib,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC03601,P0013,0,,,,SUCCESS
TX20260602001691,2026-06-02T18:19:00,UPI,4360,ACC02557,Rohan Iyer,JLBOI7065S,1992-06-15,SBIN,YESB0773,acc02557@okpunb,EXT71353,Aarav Bose,,,KKBK,aarav@oksbin,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC02557,P0006,0,,,,SUCCESS
TX20260602001825,2026-06-02T10:04:00,NEFT,26601,ACC46669,Kavya Menon,AKZGL5484M,1987-12-07,YESB,SBIN0206,acc46669@okutib,EXT95062,Mohan Sharma,,,YESB,mohan@oksbin,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC46669,P0008,0,,,,SUCCESS
TX20260603000319,2026-06-03T02:30:00,UPI,4065,PYR5_3,Ramesh Singh,PQZVE2312J,1967-12-14,YESB,ICIC0622,pyr5_3@upi,MULE5,Aditya Singh,,,KKBK,mule5@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR5_3,P0099,0,,,,SUCCESS
TX20260602000469,2026-06-02T04:30:00,UPI,26493,ACC79011,Rohan Iyer,NZYKB4611O,1959-06-02,PUNB,PUNB0661,acc79011@okyesb,EXT35708,Kavya Rao,,,AXIS,,GJ,Surat,Surat,GJ,IN,21.1702,72.8311,DEV-ACC79011,P0099,0,,,,SUCCESS
TX20260601001726,2026-06-01T10:28:00,RTGS,6161,ACC08255,Suresh Verma,RJHAV1702G,1963-09-14,INDB,ICIC0846,acc08255@okaxis,EXT64483,Isha Reddy,,,AXIS,isha@okhdfc,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC08255,P0006,0,,,,SUCCESS
TX20260603001533,2026-06-03T06:33:00,NEFT,37323,ACC15295,Vivaan Menon,WGORU6566F,1996-06-13,ICIC,SBIN0470,acc15295@okutib,EXT52302,Aishwarya Patel,,,UTIB,aishwarya@okpunb,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC15295,P0006,0,,,,SUCCESS
TX20260602001197,2026-06-02T07:04:00,RTGS,13287,ACC99187,Anjali Das,ILPFE8643F,1975-03-27,SBIN,KKBK0912,acc99187@oksbin,EXT30094,Sachin Reddy,,,INDB,sachin@okindb,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC99187,P0006,0,,,,SUCCESS
TX20260602000314,2026-06-02T01:50:00,UPI,4630,PYR4_5,Vivaan Pillai,WAHFS9245F,1962-01-06,INDB,ICIC0523,pyr4_5@upi,MULE4,Kavya Nair,,,AXIS,mule4@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR4_5,P0099,0,,,,SUCCESS
TX20260602001421,2026-06-02T10:46:00,UPI,3621,ACC96784,Isha Reddy,SAOFY3543N,1975-09-19,AXIS,UTIB0186,acc96784@okindb,EXT18066,Neha Patel,,,INDB,neha@okindb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC96784,P0014,0,,,,SUCCESS
TX20260603001303,2026-06-03T14:14:00,RTGS,30560,ACC94277,Isha Patel,CTTEE4590P,1995-09-09,YESB,AXIS0277,acc94277@okindb,EXT34533,Sachin Pillai,,,KKBK,sachin@okhdfc,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC94277,P0008,0,,,,SUCCESS
TX20260603000704,2026-06-03T07:14:00,NEFT,34844,ACC54434,Aarav Reddy,ANDVG2239Z,1994-10-26,HDFC,INDB0226,acc54434@okkkbk,EXT70222,Sachin Das,,,INDB,sachin@okyesb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC54434,P0008,0,,,,SUCCESS
TX20260603000718,2026-06-03T23:30:00,UPI,15369,ACC72191,Kavya Gupta,JNBSN5706C,1977-03-20,ICIC,ICIC0805,acc72191@okicic,EXT97005,Rohan Sharma,,,SBIN,rohan@okaxis,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC72191,P0008,0,,,,SUCCESS
TX20260602001423,2026-06-02T01:32:00,RTGS,8016,ACC45673,Ramesh Pillai,GGWMJ7191A,1990-06-26,SBIN,ICIC0735,acc45673@okicic,EXT73105,Rohan Menon,,,KKBK,rohan@okkkbk,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC45673,P0008,0,,,,SUCCESS
TX20260602000139,2026-06-02T11:21:00,UPI,8013,ACC21925,Aishwarya Gupta,AOFGB7321N,1955-05-02,AXIS,AXIS0274,acc21925@okutib,EXT18810,Aishwarya Menon,,,PUNB,aishwarya@okkkbk,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC21925,P0099,0,,,,SUCCESS
TX20260601000688,2026-06-01T17:55:00,UPI,115000,ACC39112,Aarav Khan,PXLPN2140X,1973-01-04,HDFC,INDB0542,acc39112@okindb,EXT31515,Sachin Patel,,,HDFC,,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-A,P0006,0,,,,SUCCESS
TX20260602000761,2026-06-02T17:37:00,UPI,23547,ACC15062,Suresh Iyer,VYXPC9452Q,1984-05-06,INDB,AXIS0683,acc15062@okyesb,EXT93795,Aishwarya Iyer,,,KKBK,aishwarya@okhdfc,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC15062,P0008,0,,,,SUCCESS
TX20260606000011,2026-06-06T22:00:00,NEFT,240092,ACC08645,Aditya Joshi,ALLHS1032S,1997-08-28,HDFC,HDFC0931,acc08645@okkkbk,EXT16916,Suresh Nair,,,ICIC,suresh@okindb,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC08645,P0099,0,,,,SUCCESS
TX20260602000888,2026-06-02T11:18:00,NEFT,31012,ACC26338,Isha Pillai,UZXHD9165U,1974-12-07,ICIC,AXIS0691,acc26338@okkkbk,EXT65627,Karan Reddy,,,ICIC,karan@okutib,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC26338,P0014,0,,,,SUCCESS
TX20260601000551,2026-06-01T20:00:00,SWIFT,2708118.39,ACCX268Y,Aditya Singh,HCVJR8268Y,1963-05-13,BANK_A,HDFC0980,,BENE_478,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX268Y,S0001_business,1,82.1339,32972.0,BENE_478,SUCCESS
TX20260603001047,2026-06-03T22:32:00,NEFT,6024,ACC27721,Anjali Nair,KZPWX4941B,2002-05-20,SBIN,INDB0428,acc27721@okkkbk,EXT23386,Aishwarya Verma,,,PUNB,aishwarya@okyesb,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC27721,P0099,0,,,,SUCCESS
TX20260604001697,2026-06-04T06:27:00,NEFT,8526,ACC04223,Aishwarya Das,FJJOU3987J,1990-03-03,YESB,UTIB0533,acc04223@oksbin,EXT45628,Sachin Pillai,,,ICIC,sachin@okkkbk,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC04223,P0013,0,,,,SUCCESS
TX20260603001534,2026-06-03T15:49:00,UPI,25076,ACC68341,Vivaan Khan,OPFPJ5795A,1962-05-03,INDB,HDFC0498,acc68341@okutib,EXT82208,Sachin Verma,,,ICIC,sachin@okicic,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC68341,P0099,0,,,,SUCCESS
TX20260604001030,2026-06-04T07:33:00,UPI,29226,ACC10030,Rohan Rao,CUKSW2119R,1966-03-23,HDFC,PUNB0277,acc10030@okpunb,EXT85188,Sachin Das,,,YESB,sachin@okicic,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC10030,P0006,0,,,,SUCCESS
TX20260603001149,2026-06-03T00:22:00,UPI,39463,ACC32336,Karan Iyer,WXDXJ1309L,1971-04-04,KKBK,ICIC0881,acc32336@okkkbk,EXT80750,Rohan Bose,,,UTIB,rohan@okkkbk,HR,Gurugram,Gurugram,HR,IN,28.4595,77.0266,DEV-ACC32336,P0013,0,,,,SUCCESS
TX20260601000578,2026-06-01T19:00:00,SWIFT,2342416.44,ACCX140W,Vivaan Patel,DQEYP6140W,1962-03-22,BANK_A,HDFC0750,,BENE_394,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX140W,S0001_business,1,84.202,27819.0,BENE_394,SUCCESS
TX20260602000404,2026-06-02T09:00:00,UPI,4057,PYR22_6,Kavya Iyer,CHIBI4394J,1988-01-17,UTIB,ICIC0114,pyr22_6@upi,MULE22,Suresh Patel,,,KKBK,mule22@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR22_6,P0099,0,,,,SUCCESS
TX20260601001156,2026-06-01T21:40:00,UPI,16444,ACC59795,Neha Bose,LKLKE8775P,1988-10-06,ICIC,YESB0714,acc59795@okyesb,EXT84370,Isha Pillai,,,UTIB,isha@okhdfc,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC59795,P0013,0,,,,SUCCESS
TX20260602001684,2026-06-02T16:51:00,RTGS,22922,ACC76080,Aarav Das,CUOJC3756E,1972-09-07,UTIB,KKBK0977,acc76080@okhdfc,EXT14581,Kavya Joshi,,,INDB,kavya@okutib,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC76080,P0008,0,,,,SUCCESS
TX20260602001480,2026-06-02T12:04:00,RTGS,29897,ACC76948,Aarav Sharma,NERBE6552A,1961-06-14,UTIB,YESB0653,acc76948@okindb,EXT73451,Anjali Sharma,,,UTIB,anjali@oksbin,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC76948,P0006,0,,,,SUCCESS
TX20260602001130,2026-06-02T02:33:00,UPI,16581,ACC19517,Anjali Reddy,NMEJS1673K,1956-09-04,AXIS,ICIC0848,acc19517@okicic,EXT38635,Aishwarya Iyer,,,YESB,aishwarya@okpunb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC19517,P0008,0,,,,SUCCESS
TX20260603000191,2026-06-03T03:44:00,UPI,3819,ACC69720,Anjali Bose,PPSDV6509Y,1966-02-23,AXIS,AXIS0760,acc69720@okutib,EXT46212,Isha Bose,,,ICIC,isha@okaxis,GJ,Ahmedabad,Ahmedabad,GJ,IN,23.0225,72.5714,DEV-ACC69720,P0099,0,,,,SUCCESS
TX20260602001177,2026-06-02T20:16:00,NEFT,8085,ACC01155,Aarav Patel,DSRHJ9093N,1975-04-20,AXIS,SBIN0565,acc01155@oksbin,EXT35687,Aarav Khan,,,HDFC,aarav@okindb,MH,Pune,Pune,MH,IN,18.5204,73.8567,DEV-ACC01155,P0008,0,,,,SUCCESS
TX20260602000600,2026-06-02T12:00:00,SWIFT,936195,ACCX244B,Rohan Pillai,MLWDU2244B,1986-07-24,BANK_A,HDFC0511,,BENE_602,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX244B,S0001_business,1,84.4798,11081.88,BENE_602,SUCCESS
TX20260602000604,2026-06-02T14:00:00,SWIFT,935420,ACCX817V,Vivaan Gupta,AIIJJ5817V,1980-07-16,BANK_A,HDFC0724,,BENE_882,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX817V,S0001_business,1,82.7427,11305.17,BENE_882,SUCCESS
TX20260601001612,2026-06-01T18:17:00,RTGS,26672,ACC32770,Kavya Pillai,VHOWR9720N,1979-05-26,KKBK,UTIB0917,acc32770@okindb,EXT50126,Ramesh Nair,,,AXIS,ramesh@okutib,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC32770,P0099,0,,,,SUCCESS
TX20260603001816,2026-06-03T20:56:00,NEFT,24821,ACC95024,Aditya Nair,XNYNK3902S,1962-09-15,KKBK,INDB0840,acc95024@okyesb,EXT72365,Anjali Gupta,,,PUNB,anjali@okutib,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC95024,P0099,0,,,,SUCCESS
TX20260604001832,2026-06-04T08:54:00,UPI,7662,ACC90077,Mohan Gupta,TKBQM8679G,1991-08-18,YESB,INDB0387,acc90077@okhdfc,EXT15475,Sachin Joshi,,,SBIN,sachin@okhdfc,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC90077,P0013,0,,,,SUCCESS
TX20260603000747,2026-06-03T03:38:00,RTGS,15858,ACC80788,Sachin Khan,ZWHTB4683T,1979-02-08,AXIS,UTIB0215,acc80788@okaxis,EXT64942,Priya Sharma,,,KKBK,priya@okutib,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC80788,P0014,0,,,,SUCCESS
TX20260603001151,2026-06-03T18:39:00,RTGS,21253,ACC61863,Ramesh Pillai,NHXHZ0772M,1990-02-04,AXIS,AXIS0666,acc61863@okhdfc,EXT73930,Kavya Singh,,,SBIN,kavya@okhdfc,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC61863,P0014,0,,,,SUCCESS
TX20260602000133,2026-06-02T11:07:00,UPI,4994,ACC21925,Aishwarya Gupta,AOFGB7321N,1955-05-02,AXIS,AXIS0370,acc21925@okutib,EXT17366,Aishwarya Rao,,,ICIC,aishwarya@okkkbk,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC21925,P0099,0,,,,SUCCESS
TX20260602000510,2026-06-02T13:45:00,UPI,39058,ACC96979,Ramesh Reddy,JQGGD9697L,1965-07-27,PUNB,PUNB0357,acc96979@oksbin,EXT26753,Priya Menon,,,INDB,,TN,Coimbatore,Coimbatore,TN,IN,11.0168,76.9558,DEV-ACC96979,P0099,0,,,,SUCCESS
TX20260323000563,2026-03-23T09:00:00,SWIFT,2312187.18,ACCX573M,Karan Patel,RWJKL5573M,1988-06-24,BANK_A,HDFC0211,,BENE_977,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX573M,S0001_business,1,85.412,27071.0,BENE_977,SUCCESS
TX20260602000751,2026-06-02T04:48:00,UPI,38002,ACC69524,Sachin Pillai,YWWCJ3999G,1989-07-08,YESB,INDB0768,acc69524@okhdfc,EXT84933,Ramesh Iyer,,,PUNB,ramesh@okyesb,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC69524,P0008,0,,,,SUCCESS
TX20260603000660,2026-06-03T14:43:00,UPI,38456,ACC14998,Vivaan Patel,PQOKP5713K,2000-05-16,UTIB,INDB0608,acc14998@okindb,EXT90849,Neha Menon,,,YESB,,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-NEW,P0099,0,,,,SUCCESS
TX20260603001632,2026-06-03T20:18:00,UPI,19214,ACC68739,Aarav Khan,MTYWJ0793S,1967-09-15,PUNB,ICIC0843,acc68739@okaxis,EXT74177,Aditya Patel,,,ICIC,aditya@okhdfc,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC68739,P0008,0,,,,SUCCESS
TX20260602001753,2026-06-02T03:39:00,UPI,36328,ACC12787,Priya Reddy,SRXGA9271O,1961-08-09,UTIB,PUNB0222,acc12787@okkkbk,EXT80043,Rohan Das,,,ICIC,rohan@okpunb,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC12787,P0006,0,,,,SUCCESS
TX20260602001233,2026-06-02T11:16:00,UPI,34730,ACC26214,Mohan Pillai,FSMVR5262E,1975-03-09,SBIN,YESB0424,acc26214@okkkbk,EXT18998,Kavya Joshi,,,UTIB,kavya@okicic,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC26214,P0099,0,,,,SUCCESS
TX20260602000931,2026-06-02T20:31:00,UPI,32183,ACC45656,Aishwarya Singh,UQNDR7406A,1986-10-18,PUNB,UTIB0390,acc45656@okutib,EXT46674,Aditya Gupta,,,UTIB,aditya@okpunb,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC45656,P0008,0,,,,SUCCESS
TX20260603000954,2026-06-03T00:31:00,UPI,9844,ACC56742,Suresh Das,LIPSD2271L,1999-07-13,AXIS,PUNB0857,acc56742@okicic,EXT30697,Aditya Patel,,,INDB,aditya@okaxis,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC56742,P0006,0,,,,SUCCESS
TX20260601001198,2026-06-01T22:23:00,NEFT,15387,ACC91890,Vivaan Patel,ATNWD6875C,1996-08-15,SBIN,UTIB0379,acc91890@okpunb,EXT25509,Mohan Das,,,YESB,mohan@oksbin,KA,Mysuru,Mysuru,KA,IN,12.2958,76.6394,DEV-ACC91890,P0013,0,,,,SUCCESS
TX20260602000374,2026-06-02T04:05:00,UPI,20415.6,MULE18,Priya Pillai,SRCYM3602N,1963-04-07,HDFC,HDFC0445,mule18@upi,SINK18,Rohan Khan,,,ICIC,sink18@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-MULE18,P0099,0,,,,SUCCESS
TX20260604000608,2026-06-04T01:00:00,SWIFT,983613,ACCX712T,Rohan Nair,DBBAH6712T,1955-05-17,BANK_A,HDFC0611,,BENE_248,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX712T,S0001_business,1,82.3015,11951.34,BENE_248,SUCCESS
TX20260603000381,2026-06-03T20:05:00,UPI,22642.2,MULE19,Aishwarya Verma,YWDOR8459W,1965-10-28,PUNB,HDFC0907,mule19@upi,SINK19,Karan Reddy,,,AXIS,sink19@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-MULE19,P0099,0,,,,SUCCESS
TX20260603000824,2026-06-03T16:29:00,UPI,7103,ACC84090,Isha Verma,MNFMT9171S,1956-11-11,INDB,UTIB0514,acc84090@okutib,EXT33202,Suresh Gupta,,,ICIC,suresh@okutib,KA,Bengaluru,Bengaluru,KA,IN,12.9716,77.5946,DEV-ACC84090,P0006,0,,,,SUCCESS
TX20260601000333,2026-06-01T13:30:00,UPI,4588,PYR7_3,Aditya Reddy,UHSJA8023D,2001-02-08,PUNB,SBIN0107,pyr7_3@upi,MULE7,Ramesh Gupta,,,UTIB,mule7@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR7_3,P0099,0,,,,SUCCESS
TX20260602001898,2026-06-02T05:14:00,RTGS,39957,ACC86326,Mohan Das,BQSWE6378S,1964-02-05,HDFC,PUNB0187,acc86326@okkkbk,EXT35331,Aishwarya Sharma,,,KKBK,aishwarya@okaxis,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC86326,P0013,0,,,,SUCCESS
TX20260603001696,2026-06-03T07:02:00,UPI,19406,ACC78665,Karan Bose,PROWR7545K,1996-05-11,YESB,YESB0416,acc78665@okutib,EXT91962,Neha Das,,,HDFC,neha@okaxis,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC78665,P0013,0,,,,SUCCESS
TX20260601001184,2026-06-01T23:41:00,UPI,29404,ACC51025,Ramesh Menon,IJTGX7054S,1971-07-02,INDB,SBIN0327,acc51025@okindb,EXT60022,Sachin Sharma,,,SBIN,sachin@okyesb,MH,Nagpur,Nagpur,MH,IN,21.1458,79.0882,DEV-ACC51025,P0013,0,,,,SUCCESS
TX20260603001997,2026-06-03T12:22:00,UPI,11761,ACC49801,Aishwarya Sharma,WSNJO6732L,1985-11-23,YESB,UTIB0905,acc49801@okpunb,EXT22857,Ramesh Patel,,,AXIS,ramesh@okpunb,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC49801,P0099,0,,,,SUCCESS
TX20260602000627,2026-06-02T04:00:00,SWIFT,336285.45,ACCX994V,Kavya Pillai,VDTMR0994V,1986-11-11,BANK_A,HDFC0481,,BENE_881,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX994V,S0001_business,1,82.0809,4097.0,BENE_881,SUCCESS
TX20260602000364,2026-06-02T07:00:00,UPI,378696.55,RT17,Kavya Joshi,LATFF4945S,1966-06-19,YESB,AXIS0397,rt17@upi,INT17_1,Suresh Iyer,,,YESB,int17_1@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-RT17,P0099,0,,,,SUCCESS
TX20260604001027,2026-06-04T07:57:00,UPI,14179,ACC48010,Vivaan Singh,THCUT6740H,1992-04-11,PUNB,ICIC0779,acc48010@okyesb,EXT42919,Kavya Patel,,,YESB,kavya@okicic,TN,Chennai,Chennai,TN,IN,13.0827,80.2707,DEV-ACC48010,P0013,0,,,,SUCCESS
TX20260603001818,2026-06-03T23:57:00,UPI,24169,ACC15747,Anjali Gupta,ZSTQO8526L,1982-09-08,KKBK,KKBK0354,acc15747@okicic,EXT56914,Neha Pillai,,,UTIB,neha@oksbin,TG,Hyderabad,Hyderabad,TG,IN,17.385,78.4867,DEV-ACC15747,P0014,0,,,,SUCCESS
TX20260602000057,2026-06-02T15:00:00,NEFT,196869,ACC42928,Vivaan Pillai,DWLHP7902C,1959-08-01,HDFC,HDFC0900,acc42928@okindb,EXT54869,Sachin Pillai,,,ICIC,sachin@okyesb,KL,Thiruvananthapuram,Thiruvananthapuram,KL,IN,8.5241,76.9366,DEV-ACC42928,P0099,0,,,,SUCCESS
TX20260601001556,2026-06-01T10:06:00,UPI,33507,ACC90515,Priya Das,JLNQS4968P,1963-09-06,INDB,PUNB0184,acc90515@oksbin,EXT51282,Kavya Gupta,,,KKBK,kavya@okyesb,WB,Kolkata,Kolkata,WB,IN,22.5726,88.3639,DEV-ACC90515,P0014,0,,,,SUCCESS
TX20260602001941,2026-06-02T13:24:00,NEFT,7679,ACC53185,Suresh Pillai,UNYNF2277Z,1975-02-05,YESB,HDFC0896,acc53185@okindb,EXT28839,Aditya Sharma,,,PUNB,aditya@okicic,RJ,Jaipur,Jaipur,RJ,IN,26.9124,75.7873,DEV-ACC53185,P0013,0,,,,SUCCESS
TX20260603000380,2026-06-03T19:50:00,UPI,4553,PYR19_5,Ramesh Sharma,PPSWR0494P,1973-03-07,KKBK,AXIS0501,pyr19_5@upi,MULE19,Aishwarya Verma,,,KKBK,mule19@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-PYR19_5,P0099,0,,,,SUCCESS
TX20260303000525,2026-03-03T09:00:00,SWIFT,2389917.5,ACCX128W,Kavya Menon,YNCXF1128W,1982-09-07,BANK_A,HDFC0638,,BENE_628,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX128W,S0001_business,1,85.1687,28061.0,BENE_628,SUCCESS
TX20260602001175,2026-06-02T01:51:00,NEFT,23238,ACC80005,Aditya Verma,ZXXJD2640J,1990-09-13,KKBK,INDB0826,acc80005@okyesb,EXT58486,Kavya Iyer,,,HDFC,kavya@okyesb,KL,Kochi,Kochi,KL,IN,9.9312,76.2673,DEV-ACC80005,P0099,0,,,,SUCCESS
TX20260602000060,2026-06-02T01:00:00,NEFT,197848,ACC70498,Rohan Menon,DXULW1099J,1959-05-19,HDFC,HDFC0480,acc70498@okicic,EXT28218,Kavya Iyer,,,ICIC,kavya@oksbin,DL,New Delhi,New Delhi,DL,IN,28.6139,77.209,DEV-ACC70498,P0099,0,,,,SUCCESS
TX20260303000579,2026-03-03T09:00:00,SWIFT,73922,ACCX569H,Sachin Joshi,JKJPD6569H,1988-04-15,BANK_A,HDFC0221,,BENE_NRI,Overseas Beneficiary,,,FOREIGN,,,,Mumbai,MH,IN,19.076,72.8777,DEV-ACCX569H,P1302,1,85.2927,866.69,BENE_NRI,SUCCESS
TX20260602000352,2026-06-02T10:00:00,UPI,241738.68,RT12,Rohan Das,XXXGL0055I,1965-05-14,ICIC,INDB0948,rt12@upi,INT12_1,Karan Rao,,,UTIB,int12_1@upi,MH,Mumbai,Mumbai,MH,IN,19.076,72.8777,DEV-RT12,P0099,0,,,,SUCCESS
TX20260602001671,2026-06-02T21:09:00,UPI,32140,ACC56998,Suresh Sharma,SSCUA2693S,1973-06-15,ICIC,SBIN0183,acc56998@okkkbk,EXT52342,Sachin Singh,,,AXIS,sachin@okaxis,RJ,Jodhpur,Jodhpur,RJ,IN,26.2389,73.0243,DEV-ACC56998,P0008,0,,,,SUCCESS
TX20260603000214,2026-06-03T04:15:00,UPI,2768,ACC77324,Vivaan Verma,SYMCZ9842Z,2000-05-16,AXIS,AXIS0601,acc77324@okyesb,EXT83590,Suresh Khan,,,HDFC,suresh@okicic,KA,Mangaluru,Mangaluru,KA,IN,12.9141,74.856,DEV-ACC77324,P0099,0,,,,SUCCESS
TX20260603001487,2026-06-03T23:06:00,UPI,17004,ACC08778,Priya Joshi,CYFXC5391Q,1955-05-09,AXIS,KKBK0234,acc08778@okutib,EXT13863,Priya Bose,,,UTIB,priya@oksbin,HR,Faridabad,Faridabad,HR,IN,28.4089,77.3178,DEV-ACC08778,P0008,0,,,,SUCCESS
