account_id,pan,holder_name,dob,account_age_days,account_type,kyc_status,home_state,home_city,typical_device_id,avg_monthly_txn_count,avg_monthly_txn_value_inr,avg_tx_amount_inr,balance_inr,previous_flags,previous_strs,linked_accounts_count,occupation_category,is_pep,negative_news_flag,account_dormancy_days,onboarding_channel,is_registered_merchant,travel_profile,home_country
ACC23015,ERMIN8573Y,Aditya Khan,1972-12-12,2973,Savings,Full KYC,WB,Kolkata,DEV-ACC23015,6,49811,19469,296105,0,0,0,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC96569,IUHWO6438H,Vivaan Menon,2001-05-27,672,Savings,Full KYC,MH,Nagpur,DEV-ACC96569,40,18165,7203,92805,0,0,0,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC46656,XFCNY3024I,Aarav Verma,1955-12-26,2343,Savings,Full KYC,GJ,Surat,DEV-ACC46656,29,42548,9267,571778,0,0,3,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC11727,KBFVM9146E,Vivaan Verma,1973-08-10,2696,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC11727,40,33795,23986,264046,0,0,2,Retired,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC86031,VCJPY8706P,Rohan Singh,2000-11-19,898,Savings,Full KYC,KA,Bengaluru,DEV-ACC86031,5,12130,19574,173362,0,0,1,Self-Employed,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC64997,QUVNU3399Y,Aarav Patel,1961-11-27,3236,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC64997,38,70630,4093,396919,0,0,2,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC24174,CDGKC2080Z,Vivaan Singh,1967-07-09,2929,Savings,Full KYC,HR,Faridabad,DEV-ACC24174,4,72180,24735,69778,0,0,1,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC84062,LTNHV2321J,Anjali Iyer,1957-08-15,2640,Savings,Full KYC,TG,Hyderabad,DEV-ACC84062,34,81560,4959,211621,0,0,0,Self-Employed,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC95061,ZOJJM3724R,Anjali Singh,1966-10-25,1666,Savings,Full KYC,TG,Hyderabad,DEV-ACC95061,8,19998,5264,343657,0,0,1,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC41687,WDLGI9517C,Suresh Menon,1988-04-02,1200,Savings,Full KYC,WB,Kolkata,DEV-ACC41687,32,47839,8602,424933,0,0,1,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC10048,MAQRE6950Z,Rohan Gupta,1983-10-13,1402,Savings,Full KYC,MH,Pune,DEV-ACC10048,21,37033,19825,569812,0,0,0,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC37789,TLRVE9701W,Anjali Rao,1972-01-24,535,Savings,Full KYC,RJ,Jaipur,DEV-ACC37789,23,16123,3224,598946,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC88939,KKDVR9513J,Neha Bose,1966-09-12,1275,Savings,Full KYC,WB,Kolkata,DEV-ACC88939,19,35277,23068,528845,0,0,1,Student,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC31159,UEMAZ8658D,Anjali Iyer,2002-07-10,1762,Savings,Full KYC,DL,New Delhi,DEV-ACC31159,12,38432,17713,189613,0,0,2,Salaried,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC61749,MHQYA2837K,Priya Sharma,1972-06-25,648,Savings,Full KYC,TN,Chennai,DEV-ACC61749,11,18959,24432,419229,0,0,2,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC85896,EGRVV8921X,Karan Verma,1975-05-08,2878,Savings,Full KYC,DL,New Delhi,DEV-ACC85896,12,13566,14686,264271,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC27595,EDMYI2293Q,Vivaan Verma,1993-09-28,2974,Savings,Full KYC,DL,New Delhi,DEV-ACC27595,40,70880,4275,127390,0,0,2,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC34545,GGMXS1098S,Karan Rao,1978-11-27,642,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC34545,7,12007,20855,266713,0,0,1,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC38182,JMGSJ0354T,Aarav Das,1990-11-21,3333,Savings,Full KYC,DL,New Delhi,DEV-ACC38182,39,60081,6048,107769,0,0,2,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC89414,BAMAC1659V,Mohan Nair,1983-06-25,2080,Savings,Full KYC,WB,Kolkata,DEV-ACC89414,25,39053,4192,538354,0,0,0,Salaried,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC04192,NHOII9304P,Sachin Bose,1997-05-08,2818,Savings,Full KYC,HR,Gurugram,DEV-ACC04192,9,81070,12516,546802,0,0,2,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC92484,RQMIS0119P,Sachin Patel,1983-03-24,3281,Savings,Full KYC,WB,Kolkata,DEV-ACC92484,31,79409,7310,502310,0,0,3,Retired,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC40361,LCXQB5893J,Priya Menon,1969-02-16,2647,Savings,Full KYC,DL,New Delhi,DEV-ACC40361,19,41401,5198,297315,0,0,2,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC73651,BDECO4997P,Aditya Reddy,1993-10-28,2874,Savings,Full KYC,TG,Hyderabad,DEV-ACC73651,28,19587,17878,376022,0,0,0,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC52880,WVKYZ5194R,Suresh Menon,1959-08-12,2026,Savings,Full KYC,MH,Nagpur,DEV-ACC52880,36,14134,21349,149759,0,0,2,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC76188,JFXOL9735E,Priya Reddy,1962-08-24,3282,Savings,Full KYC,TN,Coimbatore,DEV-ACC76188,17,75083,11494,313079,0,0,2,Student,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC26145,KYMBI0632G,Isha Reddy,1981-02-05,731,Savings,Full KYC,TG,Hyderabad,DEV-ACC26145,21,35924,14440,402008,0,0,1,Salaried,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC17544,VAESA4351F,Aarav Pillai,1976-10-24,2628,Savings,Full KYC,MH,Nagpur,DEV-ACC17544,13,76895,3720,413538,0,0,2,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC31277,TTUKA0878W,Vivaan Patel,1982-06-26,2173,Savings,Full KYC,WB,Kolkata,DEV-ACC31277,31,73901,6052,55433,0,0,3,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC27224,NKJHE9620D,Isha Pillai,1967-10-05,790,Savings,Full KYC,WB,Kolkata,DEV-ACC27224,20,45744,16660,355544,0,0,3,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC97940,YIJQJ3462X,Anjali Pillai,1989-12-03,2402,Savings,Full KYC,HR,Gurugram,DEV-ACC97940,38,53310,23332,287553,0,0,0,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC14360,MFPSG7935N,Ramesh Singh,1975-07-05,1136,Savings,Full KYC,KA,Mangaluru,DEV-ACC14360,31,38766,10927,459157,0,0,2,Student,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC97472,RWUIZ3741Y,Anjali Bose,1976-10-14,844,Savings,Full KYC,HR,Faridabad,DEV-ACC97472,14,60334,9220,283494,0,0,0,Self-Employed,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC50059,IYZUW3990V,Mohan Singh,2000-03-18,3494,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC50059,14,28400,5581,375444,0,0,0,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC17968,FJRBY2204L,Priya Reddy,1990-07-26,792,Savings,Full KYC,WB,Kolkata,DEV-ACC17968,9,33757,5806,348290,0,0,2,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC78462,LNFML5323U,Kavya Verma,1983-01-02,1500,Savings,Full KYC,WB,Kolkata,DEV-ACC78462,6,33076,19145,494159,0,0,1,Student,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC63997,EZDQI0716U,Aishwarya Patel,1971-05-02,1223,Savings,Full KYC,DL,New Delhi,DEV-ACC63997,5,24285,18200,442031,0,0,3,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC11356,CMZDM0686Y,Rohan Rao,1972-10-05,2477,Savings,Full KYC,RJ,Jaipur,DEV-ACC11356,36,89270,22096,434150,0,0,3,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC16041,QBGBM7030X,Vivaan Bose,1967-12-08,2082,Savings,Full KYC,KA,Mysuru,DEV-ACC16041,25,35395,21640,375737,0,0,2,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC85380,VPLED8191B,Vivaan Iyer,1982-08-21,2363,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC85380,31,43142,6027,112632,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC18709,BIQQO3098B,Aishwarya Patel,1962-07-01,1144,Savings,Full KYC,MH,Nagpur,DEV-ACC18709,8,87615,16416,535756,0,0,3,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC80319,PFPEP0354M,Neha Pillai,1970-11-20,866,Savings,Full KYC,HR,Gurugram,DEV-ACC80319,13,55299,24518,595160,0,0,0,Retired,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC72002,GKLBW9000Y,Aarav Patel,1969-04-09,3382,Savings,Full KYC,GJ,Surat,DEV-ACC72002,13,56153,11067,200041,0,0,3,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC47660,WTFJZ1642W,Anjali Joshi,1971-02-12,1954,Savings,Full KYC,RJ,Jaipur,DEV-ACC47660,29,76243,16790,124103,0,0,1,Business,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC86084,GUJCA6205O,Rohan Pillai,1995-12-10,555,Savings,Full KYC,RJ,Jaipur,DEV-ACC86084,32,39232,20311,119637,0,0,2,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC64495,ZXQOI8696V,Neha Singh,1997-03-22,2494,Savings,Full KYC,RJ,Jaipur,DEV-ACC64495,8,19520,3472,576918,0,0,0,Student,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC78719,NWWVG2644G,Rohan Patel,1991-08-04,2106,Savings,Full KYC,WB,Kolkata,DEV-ACC78719,24,88979,12834,511547,0,0,1,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC06213,XLTHZ0556F,Aarav Patel,1969-06-27,1147,Savings,Full KYC,MH,Pune,DEV-ACC06213,19,22935,14521,137776,0,0,1,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC98313,KHHOW6954D,Rohan Bose,1976-09-19,556,Savings,Full KYC,MH,Mumbai,DEV-ACC98313,32,63843,12911,384875,0,0,0,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC20079,VQNGI7191V,Karan Nair,1990-02-25,1654,Savings,Full KYC,HR,Gurugram,DEV-ACC20079,26,54656,12145,582136,0,0,1,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC60028,FHHTM1152I,Rohan Khan,1978-11-10,982,Savings,Full KYC,DL,New Delhi,DEV-ACC60028,25,60403,15739,290881,0,0,3,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC98352,YOEJQ0108G,Aarav Pillai,1989-01-11,3122,Savings,Full KYC,GJ,Surat,DEV-ACC98352,37,85200,21408,594988,0,0,1,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC59772,EZING2396U,Aishwarya Sharma,1979-09-01,1333,Savings,Full KYC,MH,Pune,DEV-ACC59772,7,67670,22147,443565,0,0,2,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC84591,IIZXW6514P,Rohan Singh,1999-11-26,2519,Savings,Full KYC,KL,Kochi,DEV-ACC84591,29,65351,10024,404182,0,0,2,Business,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC77555,GNMGC8759F,Mohan Singh,1989-11-05,1074,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC77555,39,11950,21516,269718,0,0,1,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC22340,YKKIH8999C,Suresh Nair,1993-06-28,1403,Savings,Full KYC,DL,New Delhi,DEV-ACC22340,23,57310,19906,55207,0,0,2,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC11397,VOQMF1824T,Aishwarya Bose,1977-04-17,1133,Savings,Full KYC,TN,Chennai,DEV-ACC11397,31,32676,6506,166352,0,0,0,Self-Employed,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC10193,DTQGN2363S,Rohan Joshi,1960-03-23,2386,Savings,Full KYC,KA,Bengaluru,DEV-ACC10193,14,65969,12563,573559,0,0,2,Business,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC84090,MNFMT9171S,Isha Verma,1956-11-11,1552,Savings,Full KYC,KA,Bengaluru,DEV-ACC84090,27,16132,3592,224179,0,0,3,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC60321,XCTJD1852F,Rohan Patel,1961-09-07,3012,Savings,Full KYC,MH,Mumbai,DEV-ACC60321,24,18888,20638,315236,0,0,3,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC31214,ENMAS6427O,Anjali Patel,1991-05-20,3257,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC31214,10,63870,21039,393262,0,0,0,Self-Employed,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC36151,YBLHJ1018S,Rohan Rao,1981-12-28,3219,Savings,Full KYC,WB,Kolkata,DEV-ACC36151,34,77498,15013,568523,0,0,0,Self-Employed,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC21224,LMIXB7714L,Aditya Menon,1956-12-21,2396,Savings,Full KYC,RJ,Jaipur,DEV-ACC21224,6,9919,10526,412673,0,0,1,Student,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC57680,FVDTC7736H,Priya Verma,1956-09-19,3008,Savings,Full KYC,RJ,Jaipur,DEV-ACC57680,31,35521,9658,536302,0,0,2,Salaried,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC57265,WUJZC7625G,Karan Bose,1981-05-14,489,Savings,Full KYC,KA,Mysuru,DEV-ACC57265,26,39950,13856,90117,0,0,1,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC16875,LURHC3153S,Aishwarya Rao,1967-05-14,2966,Savings,Full KYC,RJ,Jaipur,DEV-ACC16875,12,58400,20422,594540,0,0,0,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC30233,HSCQP5616A,Kavya Verma,2001-04-22,1551,Savings,Full KYC,GJ,Surat,DEV-ACC30233,39,23792,8509,341842,0,0,0,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC46858,KXXMA9981V,Priya Verma,1956-08-13,1194,Savings,Full KYC,TG,Hyderabad,DEV-ACC46858,22,37101,7875,312499,0,0,1,Self-Employed,No,No,1,Branch,False,DOMESTIC_STATIC,IN
ACC95596,CCUPU8756O,Neha Bose,2001-05-02,2487,Savings,Full KYC,RJ,Jodhpur,DEV-ACC95596,34,74808,20211,55927,0,0,1,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC83892,ZBFYB3335D,Aarav Reddy,1971-04-18,1929,Savings,Full KYC,RJ,Jodhpur,DEV-ACC83892,8,55073,4577,75638,0,0,3,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC97661,INYEG6152Y,Vivaan Gupta,1988-09-14,1643,Savings,Full KYC,DL,New Delhi,DEV-ACC97661,9,12820,10829,166121,0,0,1,Salaried,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC17505,LLHBL6368R,Aditya Gupta,1968-11-25,1951,Savings,Full KYC,KA,Bengaluru,DEV-ACC17505,25,80969,6709,324912,0,0,3,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC24278,FJESM0330V,Suresh Reddy,1994-05-18,3284,Savings,Full KYC,TG,Hyderabad,DEV-ACC24278,23,55272,7290,407258,0,0,1,Retired,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC17608,OYQAI6966X,Kavya Menon,1997-10-14,3091,Savings,Full KYC,GJ,Surat,DEV-ACC17608,17,21736,16914,67558,0,0,3,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC71894,RYQQD6127G,Neha Joshi,1999-11-28,1194,Savings,Full KYC,WB,Kolkata,DEV-ACC71894,39,88351,6271,55036,0,0,0,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC48877,WUMPM6081L,Rohan Singh,1964-03-16,1293,Savings,Full KYC,DL,New Delhi,DEV-ACC48877,40,25962,21231,65626,0,0,3,Self-Employed,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC16084,NJYJP7363V,Kavya Pillai,1984-04-28,733,Savings,Full KYC,DL,New Delhi,DEV-ACC16084,4,50993,3889,221748,0,0,0,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC07390,AZKEQ6316Y,Rohan Iyer,1961-08-10,2802,Savings,Full KYC,TG,Hyderabad,DEV-ACC07390,10,14152,11808,464086,0,0,2,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC81408,IMZWH7702P,Vivaan Khan,1970-04-20,3080,Savings,Full KYC,TN,Coimbatore,DEV-ACC81408,5,89002,4776,506278,0,0,0,Retired,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC71647,CEGCK3526V,Anjali Pillai,1978-03-02,603,Savings,Full KYC,HR,Gurugram,DEV-ACC71647,31,51628,16298,272646,0,0,1,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC70231,FKAMI7738K,Priya Sharma,1994-09-16,1271,Savings,Full KYC,TG,Hyderabad,DEV-ACC70231,26,33681,16259,207914,0,0,2,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC63061,XAZQJ4376A,Suresh Iyer,1962-05-17,2611,Savings,Full KYC,DL,New Delhi,DEV-ACC63061,4,62207,14981,528741,0,0,3,Retired,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC63017,RTUDE7276L,Sachin Pillai,1965-01-11,2830,Savings,Full KYC,RJ,Jodhpur,DEV-ACC63017,31,74183,22148,174639,0,0,0,Self-Employed,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC37593,CKOYP5487G,Suresh Khan,1985-09-23,611,Savings,Full KYC,RJ,Jaipur,DEV-ACC37593,7,50715,7338,182172,0,0,1,Business,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC77177,ADZJU5387V,Isha Sharma,1966-08-28,535,Savings,Full KYC,WB,Kolkata,DEV-ACC77177,40,30143,11555,470333,0,0,0,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC71560,XJTTG8503P,Priya Joshi,1975-01-14,3247,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC71560,32,71020,23048,173965,0,0,1,Business,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC90423,QPMKP9753N,Suresh Das,1984-09-01,2449,Savings,Full KYC,TG,Hyderabad,DEV-ACC90423,28,21272,21619,171277,0,0,3,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC55248,UJXSV4768Y,Karan Joshi,2000-11-15,2061,Savings,Full KYC,RJ,Jodhpur,DEV-ACC55248,38,65142,6677,584181,0,0,3,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC97202,ENYJD2122H,Karan Joshi,2000-12-27,2093,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC97202,18,24771,18985,135343,0,0,1,Salaried,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC96533,LEGOO9115I,Sachin Nair,1989-10-04,1338,Savings,Full KYC,HR,Faridabad,DEV-ACC96533,11,66933,10784,312330,0,0,0,Student,No,No,3,Branch,False,DOMESTIC_STATIC,IN
ACC15110,OIGRD4793E,Rohan Menon,1989-04-27,2111,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC15110,16,46686,16618,110445,0,0,0,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC34659,FXAMU7352P,Kavya Rao,1997-12-24,1714,Savings,Full KYC,WB,Kolkata,DEV-ACC34659,30,72925,15739,568546,0,0,2,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC61588,QWCLW4217J,Aditya Patel,1962-05-24,2969,Savings,Full KYC,TG,Hyderabad,DEV-ACC61588,20,34568,9608,162922,0,0,0,Retired,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC77241,LBRXH0601U,Aditya Khan,1989-01-01,2955,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC77241,35,31008,23550,476805,0,0,2,Student,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC83639,UJJYM3091V,Priya Iyer,1972-11-28,404,Savings,Full KYC,HR,Gurugram,DEV-ACC83639,35,72255,11256,279936,0,0,1,Salaried,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC45836,ORIPP7086A,Suresh Verma,1960-09-17,2275,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC45836,22,34340,14475,161730,0,0,0,Self-Employed,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC98772,GOEDZ5885H,Rohan Menon,2000-03-10,2542,Savings,Full KYC,TN,Chennai,DEV-ACC98772,37,71301,17385,108719,0,0,0,Self-Employed,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC89135,CGIXN6543T,Aarav Rao,1956-08-03,628,Savings,Full KYC,HR,Gurugram,DEV-ACC89135,26,78303,13248,340018,0,0,0,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC21253,VIVVO9253D,Mohan Nair,1982-01-03,1724,Savings,Full KYC,MH,Mumbai,DEV-ACC21253,23,58043,4676,242418,0,0,1,Business,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC11535,GJYYA6275D,Suresh Bose,1971-03-20,2470,Savings,Full KYC,WB,Kolkata,DEV-ACC11535,37,43720,6627,394314,0,0,1,Business,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC45609,NXPVE5956N,Kavya Patel,1987-05-22,1042,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC45609,32,57477,4803,577063,0,0,3,Student,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC17214,AFARI7199E,Sachin Menon,1976-06-16,2507,Savings,Full KYC,WB,Kolkata,DEV-ACC17214,36,81107,4089,494012,0,0,3,Student,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC51371,ORZUO8565X,Isha Patel,1967-01-26,1589,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC51371,16,77892,6705,376611,0,0,3,Student,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC19310,MUBOA9787M,Suresh Iyer,2002-09-18,1600,Savings,Full KYC,RJ,Jodhpur,DEV-ACC19310,30,88596,5172,113872,0,0,3,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC90128,KTXZB3686K,Sachin Iyer,1976-06-28,2714,Savings,Full KYC,KL,Thiruvananthapuram,DEV-ACC90128,25,70468,12278,234741,0,0,1,Business,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC49223,GPPDK6013M,Ramesh Reddy,1962-06-26,2239,Savings,Full KYC,KL,Kochi,DEV-ACC49223,9,13051,14767,329838,0,0,2,Salaried,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC26049,KAZAO9892C,Anjali Das,1996-03-21,1826,Savings,Full KYC,WB,Kolkata,DEV-ACC26049,31,40801,18742,136211,0,0,1,Self-Employed,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC92387,FUHIO1184R,Aishwarya Reddy,1980-06-13,1925,Savings,Full KYC,TG,Hyderabad,DEV-ACC92387,30,19134,18150,251110,0,0,1,Retired,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC24852,JJQMZ3422G,Karan Pillai,1998-08-13,3394,Savings,Full KYC,TG,Hyderabad,DEV-ACC24852,40,58810,12845,550940,0,0,3,Student,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC10601,HBZWY1045S,Priya Reddy,1960-11-03,3007,Savings,Full KYC,WB,Kolkata,DEV-ACC10601,23,22055,5205,326914,0,0,1,Salaried,No,No,2,Digital,False,DOMESTIC_STATIC,IN
ACC27915,CNPRX2404H,Mohan Patel,1986-10-18,2020,Savings,Full KYC,HR,Gurugram,DEV-ACC27915,21,71754,8953,286590,0,0,0,Salaried,No,No,3,Digital,False,DOMESTIC_STATIC,IN
ACC04007,VGJMP0575T,Mohan Pillai,1995-05-27,2386,Savings,Full KYC,TG,Hyderabad,DEV-ACC04007,37,12519,7796,443445,0,0,0,Student,No,No,5,Branch,False,DOMESTIC_STATIC,IN
ACC51881,ILKLO5921T,Priya Singh,1973-09-21,2705,Savings,Full KYC,GJ,Surat,DEV-ACC51881,5,13235,4532,574895,0,0,0,Business,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC04022,IFHHK9594R,Aarav Bose,1957-06-05,573,Savings,Full KYC,DL,New Delhi,DEV-ACC04022,18,72001,12683,514807,0,0,2,Business,No,No,0,Branch,False,DOMESTIC_STATIC,IN
ACC25383,DRNBS0950C,Karan Das,1984-12-20,467,Savings,Full KYC,TG,Hyderabad,DEV-ACC25383,21,72370,8174,436483,0,0,3,Retired,No,No,2,Branch,False,DOMESTIC_STATIC,IN
ACC48015,RULKV2545L,Isha Rao,1958-08-10,988,Savings,Full KYC,TG,Hyderabad,DEV-ACC48015,36,19693,12200,137681,0,0,0,Self-Employed,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC30864,MNBEL2843L,Sachin Singh,1972-01-11,1289,Savings,Full KYC,WB,Kolkata,DEV-ACC30864,12,76496,7332,386100,0,0,1,Retired,No,No,5,Digital,False,DOMESTIC_STATIC,IN
ACC17600,OMJEV4029Z,Kavya Rao,1970-01-25,1926,Savings,Full KYC,GJ,Ahmedabad,DEV-ACC17600,12,51659,18684,423721,0,0,0,Business,No,No,1,Digital,False,DOMESTIC_STATIC,IN
ACC82005,RAUNT1402U,Suresh Joshi,1989-02-09,2769,Savings,Full KYC,GJ,Surat,DEV-ACC82005,5,41376,16750,246326,0,0,1,Retired,No,No,4,Branch,False,DOMESTIC_STATIC,IN
ACC21211,JOEDG9097T,Anjali Singh,1968-02-12,2307,Savings,Full KYC,HR,Gurugram,DEV-ACC21211,21,33952,17398,261308,0,0,0,Business,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC51264,ASXXJ4577Q,Aarav Singh,1956-07-05,1539,Savings,Full KYC,KA,Bengaluru,DEV-ACC51264,21,14490,6105,294681,0,0,1,Student,No,No,4,Digital,False,DOMESTIC_STATIC,IN
ACC28393,SZYPD6005L,Priya Bose,1964-12-03,1223,Savings,Full KYC,TG,Hyderabad,DEV-ACC28393,27,23083,12087,85807,0,0,2,Student,No,No,0,Digital,False,DOMESTIC_STATIC,IN
ACC26338,UZXHD9165U,Isha Pillai,1974-12-07,3093,Savings,Full KYC,MH,Nagpur,DEV-ACC26338,15,76387,12986,80046,0,0,2,Salaried,No,No,0,Digital,False,DOMESTIC_STATIC,IN
